Prefix,Species,Full Name,DNA_URL,MITO_URL,GFF_URL,CDS_URL
Apope1,Apodospora peruviana,'Apodospora peruviana CBS 118394 v1.0',https://genome.jgi.doe.gov/portal/Apope1/download/Apope1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Apope1/download/Apope1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Apope1/download/Apope1_GeneCatalog_20171021.gff3.gz,https://genome.jgi.doe.gov/portal/Apope1/download/Apope1_GeneCatalog_CDS_20171021.fasta.gz
Elmca1,Aporpium caryae,'Aporpium caryae L-13461',https://genome.jgi.doe.gov/portal/Elmca1/download/Elmca1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Elmca1/download/Elmca1_FilteredModels1_deflines.gff3.gz,https://genome.jgi.doe.gov/portal/Elmca1/download/Elmca1_GeneCatalog_CDS_20140827.fasta.gz
Armbor1,Armillaria borealis,'Armillaria borealis FPL87.14 v1.0',https://genome.jgi.doe.gov/portal/Armbor1/download/Armbor1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Armbor1/download/Armbor1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Armbor1/download/Armbor1_GeneCatalog_20181102.gff3.gz,https://genome.jgi.doe.gov/portal/Armbor1/download/Armbor1_GeneCatalog_CDS_20181102.fasta.gz
Armcep1,Armillaria cepistipes,'Armillaria cepistipes B5',https://genome.jgi.doe.gov/portal/Armcep1/download/Armcep1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Armcep1/download/Armcep1_GeneCatalog_20170112.gff3.gz,https://genome.jgi.doe.gov/portal/Armcep1/download/Armcep1_GeneCatalog_CDS_20170112.fasta.gz
Armect1,Armillaria ectypa,'Armillaria ectypa FPL83.16 v1.0',https://genome.jgi.doe.gov/portal/Armect1/download/Armect1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Armect1/download/Armect1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Armect1/download/Armect1_GeneCatalog_20180530.gff3.gz,https://genome.jgi.doe.gov/portal/Armect1/download/Armect1_GeneCatalog_CDS_20180530.fasta.gz
Armga1,Armillaria gallica,'Armillaria gallica 21-2 v1.0',https://genome.jgi.doe.gov/portal/Armga1/download/Armga1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Armga1/download/Armga1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Armga1/download/Armga1_GeneCatalog_genes_20141028.gff.gz,https://genome.jgi.doe.gov/portal/Armga1/download/Armga1_GeneCatalog_CDS_20141028.fasta.gz
Armlut1,Armillaria luteobubalina,'Armillaria luteobubalina HWK02 v1.0',https://genome.jgi.doe.gov/portal/Armlut1/download/Armlut1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Armlut1/download/Armlut1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Armlut1/download/Armlut1_primary_alleles_20180531.gff3.gz,https://genome.jgi.doe.gov/portal/Armlut1/download/Armlut1_GeneCatalog_CDS_20180531.fasta.gz
Armme1_1,Armillaria mellea,'Armillaria mellea DSM 3731',https://genome.jgi.doe.gov/portal/Armme1_1/download/Armme1_1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Armme1_1/download/Armme1_1.gff3.gz,https://genome.jgi.doe.gov/portal/Armme1_1/download/Armme1_1_GeneCatalog_CDS_20140802.fasta.gz
Armmel1,Armillaria mellea,'Armillaria mellea ELDO17 v1.0',https://genome.jgi.doe.gov/portal/Armmel1/download/Armmel1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Armmel1/download/Armmel1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Armmel1/download/Armmel1_primary_alleles_20190531.gff3.gz,https://genome.jgi.doe.gov/portal/Armmel1/download/Armmel1_GeneCatalog_CDS_20190531.fasta.gz
Armnab1,Armillaria nabsnona,'Armillaria nabsnona CMW6904 v1.0',https://genome.jgi.doe.gov/portal/Armnab1/download/Armnab1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Armnab1/download/Armnab1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Armnab1/download/Armnab1_GeneCatalog_20180526.gff3.gz,https://genome.jgi.doe.gov/portal/Armnab1/download/Armnab1_GeneCatalog_CDS_20180526.fasta.gz
Armosto1,Armillaria ostoyae,'Armillaria ostoyae C18/9',https://genome.jgi.doe.gov/portal/Armosto1/download/Armosto1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Armosto1/download/Armosto1_GeneCatalog_20170112.gff3.gz,https://genome.jgi.doe.gov/portal/Armosto1/download/Armosto1_GeneCatalog_CDS_20170112.fasta.gz
Armost1,Armillaria solidipes,'Armillaria solidipes 28-4 v1.0',https://genome.jgi.doe.gov/portal/Armost1/download/Armost1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Armost1/download/Armost1_MitochondrialScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Armost1/download/Armost1_GeneCatalog_genes_20150831.gff.gz,https://genome.jgi.doe.gov/portal/Armost1/download/Armost1_GeneCatalog_CDS_20150831.fasta.gz
Armtab1,Armillaria tabescens,'Armillaria tabescens CCBAS 213 v1.0',https://genome.jgi.doe.gov/portal/Armtab1/download/Armtab1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Armtab1/download/Armtab1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Armtab1/download/Armtab1_GeneCatalog_20180816.gff3.gz,https://genome.jgi.doe.gov/portal/Armtab1/download/Armtab1_GeneCatalog_CDS_20180816.fasta.gz
Artfe1_2,Arthroascus fermentans,'Arthroascus fermentans 17710 v1.0',https://genome.jgi.doe.gov/portal/Artfe1_2/download/Artfe1_2_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Artfe1_2/download/Artfe1_2_MitochondriaScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Artfe1_2/download/Artfe1_2_GeneCatalog_genes_20150912.gff.gz,https://genome.jgi.doe.gov/portal/Artfe1_2/download/Artfe1_2_GeneCatalog_CDS_20150912.fasta.gz
Artol1,Arthrobotrys oligospora,'Arthrobotrys oligospora ATCC 24927',https://genome.jgi.doe.gov/portal/Artol1/download/Artol1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Artol1/download/Artol1.filtered_proteins.ExternalModels.gff3.gz,https://genome.jgi.doe.gov/portal/Artol1/download/Artol1_GeneCatalog_CDS_20131209.fasta.gz
Artbe1,Arthroderma benhamiae,'Arthroderma benhamiae CBS 112371',https://genome.jgi.doe.gov/portal/Artbe1/download/Artbe1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Artbe1/download/Artbe1.filtered_proteins.ExternalModels.gff3.gz,https://genome.jgi.doe.gov/portal/Artbe1/download/Artbe1_GeneCatalog_CDS_20131209.fasta.gz
Artele1122_1,Artolenzites elegans,'Artolenzites elegans CIRM-BRFM 1122 v1.0',https://genome.jgi.doe.gov/portal/Artele1122_1/download/Artele1122_1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Artele1122_1/download/Artele1122_1_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Artele1122_1/download/Artele1122_1_GeneCatalog_20160227.gff3.gz,https://genome.jgi.doe.gov/portal/Artele1122_1/download/Artele1122_1_GeneCatalog_CDS_20160227.fasta.gz
Artel1,Artolenzites elegans,'Artolenzites elegans CIRM-BRFM 1663 v1.0',https://genome.jgi.doe.gov/portal/Artel1/download/Artel1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Artel1/download/Artel1.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Artel1/download/Artel1_GeneCatalog_CDS_20140630.fasta.gz
Ascim1,Ascobolus immersus,'Ascobolus immersus RN42 v1.0',https://genome.jgi.doe.gov/portal/Ascim1/download/Ascim1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Ascim1/download/Ascim1.filtered_proteins.FilteredModels2.gff3.gz,https://genome.jgi.doe.gov/portal/Ascim1/download/Ascim1_GeneCatalog_CDS_20121221.fasta.gz
Ascra1,Ascochyta rabiei,'Ascochyta rabiei ArDII',https://genome.jgi.doe.gov/portal/Ascra1/download/Ascra1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Ascra1/download/Ascra1_GeneCatalog_20170704.gff3.gz,https://genome.jgi.doe.gov/portal/Ascra1/download/Ascra1_GeneCatalog_CDS_20170704.fasta.gz
Ascsa1,Ascocoryne sarcoides,'Ascocoryne sarcoides NRRL50072',https://genome.jgi.doe.gov/portal/Ascsa1/download/Ascsa1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Ascsa1/download/Ascsa1.filtered_proteins.ExternalModels.gff3.gz,https://genome.jgi.doe.gov/portal/Ascsa1/download/Ascsa1_GeneCatalog_CDS_20140116.fasta.gz
Ascni1,Ascodesmis nigricans,'Ascodesmis nigricans CBS 389.68 v1.0',https://genome.jgi.doe.gov/portal/Ascni1/download/Ascni1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Ascni1/download/Ascni1_GeneCatalog_genes_20141120.gff.gz,https://genome.jgi.doe.gov/portal/Ascni1/download/Ascni1_GeneCatalog_CDS_20141120.fasta.gz
Ascru1,Ascoidea rubescens,'Ascoidea rubescens NRRL Y17699 v1.0',https://genome.jgi.doe.gov/portal/Ascru1/download/Ascru1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Ascru1/download/Ascru1.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Ascru1/download/Ascru1_GeneCatalog_CDS_20111107.fasta.gz
Aspacri1,Aspergillus acristatulus,'Aspergillus acristatulus CBS 119.55 v1.0',https://genome.jgi.doe.gov/portal/Aspacri1/download/Aspacri1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspacri1/download/Aspacri1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspacri1/download/Aspacri1_GeneCatalog_20160412.gff3.gz,https://genome.jgi.doe.gov/portal/Aspacri1/download/Aspacri1_GeneCatalog_CDS_20160412.fasta.gz
Aspacu1,Aspergillus aculeatinus,'Aspergillus aculeatinus CBS 121060 v1.0',https://genome.jgi.doe.gov/portal/Aspacu1/download/Aspacu1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Aspacu1/download/Aspacu1_GeneCatalog_genes_20140714.gff.gz,https://genome.jgi.doe.gov/portal/Aspacu1/download/Aspacu1_GeneCatalog_CDS_20140714.fasta.gz
Aspac1,Aspergillus aculeatus,'Aspergillus aculeatus ATCC16872 v1.1',https://genome.jgi.doe.gov/portal/Aspac1/download/Aspac1_scaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Aspac1/download/Aspac1_filtered_genes.FilteredModels6.gff3.gz,https://genome.jgi.doe.gov/portal/Aspac1/download/Aspac1_filtered_CDSs.FilteredModels6.fasta.gz
Aspalbe1,Aspergillus albertensis,'Aspergillus albertensis v1.0',https://genome.jgi.doe.gov/portal/Aspalbe1/download/Aspalbe1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspalbe1/download/Aspalbe1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspalbe1/download/Aspalbe1_GeneCatalog_20160720.gff3.gz,https://genome.jgi.doe.gov/portal/Aspalbe1/download/Aspalbe1_GeneCatalog_CDS_20160720.fasta.gz
Aspamy1,Aspergillus amylovorus,'Aspergillus amylovorus CBS 600.67 v1.0',https://genome.jgi.doe.gov/portal/Aspamy1/download/Aspamy1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspamy1/download/Aspamy1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspamy1/download/Aspamy1_GeneCatalog_20160516.gff3.gz,https://genome.jgi.doe.gov/portal/Aspamy1/download/Aspamy1_GeneCatalog_CDS_20160516.fasta.gz
Aspara19utr,Aspergillus arachidicola,'Aspergillus arachidicola v1.0',https://genome.jgi.doe.gov/portal/Aspara19utr/download/Aspara19utr_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspara19utr/download/Aspara19utr_MitochondrionScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspara19utr/download/Aspara19utr_GeneCatalog_20160816.gff3.gz,https://genome.jgi.doe.gov/portal/Aspara19utr/download/Aspara19utr_GeneCatalog_CDS_20160816.fasta.gz
Aspave1,Aspergillus avenaceus,'Aspergillus avenaceus IBT 18842 v1.0',https://genome.jgi.doe.gov/portal/Aspave1/download/Aspave1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspave1/download/Aspave1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspave1/download/Aspave1_GeneCatalog_20160920.gff3.gz,https://genome.jgi.doe.gov/portal/Aspave1/download/Aspave1_GeneCatalog_CDS_20160920.fasta.gz
Aspber1,Aspergillus bertholletius,'Aspergillus bertholletius IBT 29228 v1.0',https://genome.jgi.doe.gov/portal/Aspber1/download/Aspber1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspber1/download/Aspber1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspber1/download/Aspber1_GeneCatalog_20160916.gff3.gz,https://genome.jgi.doe.gov/portal/Aspber1/download/Aspber1_GeneCatalog_CDS_20160916.fasta.gz
Aspbisp1,Aspergillus bisporus,'Aspergillus bisporus CBS 707.71 v1.0',https://genome.jgi.doe.gov/portal/Aspbisp1/download/Aspbisp1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspbisp1/download/Aspbisp1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspbisp1/download/Aspbisp1_GeneCatalog_20160414.gff3.gz,https://genome.jgi.doe.gov/portal/Aspbisp1/download/Aspbisp1_GeneCatalog_CDS_20160414.fasta.gz
Aspbom1,Aspergillus bombycis,'Aspergillus bombycis NRRL 26010',https://genome.jgi.doe.gov/portal/Aspbom1/download/Aspbom1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Aspbom1/download/Aspbom1_GeneCatalog_20170529.gff3.gz,https://genome.jgi.doe.gov/portal/Aspbom1/download/Aspbom1_GeneCatalog_CDS_20170529.fasta.gz
Aspbr1,Aspergillus brasiliensis,'Aspergillus brasiliensis v1.0',https://genome.jgi.doe.gov/portal/Aspbr1/download/Aspbr1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Aspbr1/download/Aspbr1.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Aspbr1/download/Aspbr1_GeneCatalog_CDS_20120615.fasta.gz
Aspbrev1,Aspergillus brevijanus,'Aspergillus brevijanus CBS 111.46 v1.0',https://genome.jgi.doe.gov/portal/Aspbrev1/download/Aspbrev1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspbrev1/download/Aspbrev1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspbrev1/download/Aspbrev1_GeneCatalog_20160412.gff3.gz,https://genome.jgi.doe.gov/portal/Aspbrev1/download/Aspbrev1_GeneCatalog_CDS_20160412.fasta.gz
Aspbru1,Aspergillus brunneoviolaceus,'Aspergillus brunneoviolaceus CBS 621.78 v1.0',https://genome.jgi.doe.gov/portal/Aspbru1/download/Aspbru1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Aspbru1/download/Aspbru1_GeneCatalog_genes_20140712.gff.gz,https://genome.jgi.doe.gov/portal/Aspbru1/download/Aspbru1_GeneCatalog_CDS_20140712.fasta.gz
Aspcae1,Aspergillus caelatus,'Aspergillus caelatus CBS 763.97 v1.0',https://genome.jgi.doe.gov/portal/Aspcae1/download/Aspcae1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspcae1/download/Aspcae1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspcae1/download/Aspcae1_GeneCatalog_20160916.gff3.gz,https://genome.jgi.doe.gov/portal/Aspcae1/download/Aspcae1_GeneCatalog_CDS_20160916.fasta.gz
Aspcal1,Aspergillus calidoustus,'Aspergillus calidoustus',https://genome.jgi.doe.gov/portal/Aspcal1/download/Aspcal1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Aspcal1/download/Aspcal1_GeneCatalog_20160920.gff3.gz,https://genome.jgi.doe.gov/portal/Aspcal1/download/Aspcal1_GeneCatalog_CDS_20160920.fasta.gz
Aspcam1,Aspergillus campestris,'Aspergillus campestris IBT 28561 v1.0',https://genome.jgi.doe.gov/portal/Aspcam1/download/Aspcam1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Aspcam1/download/Aspcam1.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Aspcam1/download/Aspcam1_GeneCatalog_CDS_20140128.fasta.gz
Aspcand1,Aspergillus candidus,'Aspergillus candidus CBS 102.13 v1.0',https://genome.jgi.doe.gov/portal/Aspcand1/download/Aspcand1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspcand1/download/Aspcand1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspcand1/download/Aspcand1_GeneCatalog_20161018.gff3.gz,https://genome.jgi.doe.gov/portal/Aspcand1/download/Aspcand1_GeneCatalog_CDS_20161018.fasta.gz
Aspca3,Aspergillus carbonarius,'Aspergillus carbonarius ITEM 5010 v3',https://genome.jgi.doe.gov/portal/Aspca3/download/Aspca3_scaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspca3/download/Aspca3_mitochondrial_scaffold.fasta.gz,https://genome.jgi.doe.gov/portal/Aspca3/download/Aspca3.filtered_proteins.FilteredModels6.gff3.gz,NO_CDS_URL
Aspcar1,Aspergillus carlsbadensis,'Aspergillus carlsbadensis CBS 123894 v1.0',https://genome.jgi.doe.gov/portal/Aspcar1/download/Aspcar1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspcar1/download/Aspcar1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspcar1/download/Aspcar1_GeneCatalog_20170323.gff3.gz,https://genome.jgi.doe.gov/portal/Aspcar1/download/Aspcar1_GeneCatalog_CDS_20170323.fasta.gz
Aspchev1,Aspergillus chevalieri,'Aspergillus chevalieri CBS 522.65 v1.0',https://genome.jgi.doe.gov/portal/Aspchev1/download/Aspchev1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspchev1/download/Aspchev1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspchev1/download/Aspchev1_GeneCatalog_20160413.gff3.gz,https://genome.jgi.doe.gov/portal/Aspchev1/download/Aspchev1_GeneCatalog_CDS_20160413.fasta.gz
Aspcl1,Aspergillus clavatus,'Aspergillus clavatus NRRL 1 from AspGD',https://genome.jgi.doe.gov/portal/Aspcl1/download/Aspcl1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Aspcl1/download/Aspcl1.filtered_proteins.ExternalModels.gff3.gz,https://genome.jgi.doe.gov/portal/Aspcl1/download/Aspcl1_GeneCatalog_CDS_20120815.fasta.gz
Aspcor1,Aspergillus coremiiformis,'Aspergillus coremiiformis CBS 553.77 v1.0',https://genome.jgi.doe.gov/portal/Aspcor1/download/Aspcor1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspcor1/download/Aspcor1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspcor1/download/Aspcor1_GeneCatalog_20160916.gff3.gz,https://genome.jgi.doe.gov/portal/Aspcor1/download/Aspcor1_GeneCatalog_CDS_20160916.fasta.gz
Aspcos1,Aspergillus costaricaensis,'Aspergillus costaricaensis CBS 115574 v1.0',https://genome.jgi.doe.gov/portal/Aspcos1/download/Aspcos1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Aspcos1/download/Aspcos1_GeneCatalog_genes_20141208.gff.gz,https://genome.jgi.doe.gov/portal/Aspcos1/download/Aspcos1_GeneCatalog_CDS_20141208.fasta.gz
Aspcri1,Aspergillus cristatus,'Aspergillus cristatus GZAAS20.1005',https://genome.jgi.doe.gov/portal/Aspcri1/download/Aspcri1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Aspcri1/download/Aspcri1_GeneCatalog_20170529.gff3.gz,https://genome.jgi.doe.gov/portal/Aspcri1/download/Aspcri1_GeneCatalog_CDS_20170529.fasta.gz
Aspdese1,Aspergillus desertorum,'Aspergillus desertorum CBS 653.73 v1.0',https://genome.jgi.doe.gov/portal/Aspdese1/download/Aspdese1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspdese1/download/Aspdese1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspdese1/download/Aspdese1_GeneCatalog_20160412.gff3.gz,https://genome.jgi.doe.gov/portal/Aspdese1/download/Aspdese1_GeneCatalog_CDS_20160412.fasta.gz
Aspegy1,Aspergillus egyptiacus,'Aspergillus egyptiacus CBS 656.73 v1.0',https://genome.jgi.doe.gov/portal/Aspegy1/download/Aspegy1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspegy1/download/Aspegy1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspegy1/download/Aspegy1_GeneCatalog_20170324.gff3.gz,https://genome.jgi.doe.gov/portal/Aspegy1/download/Aspegy1_GeneCatalog_CDS_20170324.fasta.gz
Aspell1,Aspergillus ellipticus,'Aspergillus ellipticus CBS 707.79 v1.0',https://genome.jgi.doe.gov/portal/Aspell1/download/Aspell1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Aspell1/download/Aspell1_GeneCatalog_genes_20140716.gff.gz,https://genome.jgi.doe.gov/portal/Aspell1/download/Aspell1_GeneCatalog_CDS_20140716.fasta.gz
Aspeuc1,Aspergillus eucalypticola,'Aspergillus eucalypticola CBS 122712 v1.0',https://genome.jgi.doe.gov/portal/Aspeuc1/download/Aspeuc1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Aspeuc1/download/Aspeuc1.filtered_proteins.FilteredModels1.gff3.gz,https://genome.jgi.doe.gov/portal/Aspeuc1/download/Aspeuc1_GeneCatalog_CDS_20140626.fasta.gz
Aspfij1,Aspergillus fijiensis,'Aspergillus fijiensis CBS 313.89 v1.0',https://genome.jgi.doe.gov/portal/Aspfij1/download/Aspfij1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Aspfij1/download/Aspfij1_GeneCatalog_genes_20141130.gff.gz,https://genome.jgi.doe.gov/portal/Aspfij1/download/Aspfij1_GeneCatalog_CDS_20141130.fasta.gz
Aspfili1,Aspergillus filifera,'Aspergillus filifera CBS 114510 v1.0',https://genome.jgi.doe.gov/portal/Aspfili1/download/Aspfili1_AssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspfili1/download/Aspfili1_MitoAssemblyScaffolds.fasta.gz,https://genome.jgi.doe.gov/portal/Aspfili1/download/Aspfili1_GeneCatalog_20160412.gff3.gz,https://genome.jgi.doe.gov/portal/Aspfili1/download/Aspfili1_GeneCatalog_CDS_20160412.fasta.gz
Aspfl1,Aspergillus flavus,'Aspergillus flavus NRRL3357',https://genome.jgi.doe.gov/portal/Aspfl1/download/Aspfl1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Aspfl1/download/Aspfl1.filtered_proteins.ExternalModels.gff3.gz,https://genome.jgi.doe.gov/portal/Aspfl1/download/Aspfl1_GeneCatalog_CDS_20121018.fasta.gz
Aspfu_A1163_1,Aspergillus fumigatus,'Aspergillus fumigatus A1163',https://genome.jgi.doe.gov/portal/Aspfu_A1163_1/download/Aspfu_A1163_1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Aspfu_A1163_1/download/Aspfu_A1163_1.filtered_proteins.External_Models.gff3.gz,https://genome.jgi.doe.gov/portal/Aspfu_A1163_1/download/Aspfu_A1163_1_GeneCatalog_CDS_20140107.fasta.gz
Aspfu1,Aspergillus fumigatus,'Aspergillus fumigatus Af293 from AspGD',https://genome.jgi.doe.gov/portal/Aspfu1/download/Aspfu1_AssemblyScaffolds.fasta.gz,NO_mito_URL,https://genome.jgi.doe.gov/portal/Aspfu1/download/Aspfu1.filtered_proteins.ExternalModels.gff3.gz,https://genome.jgi.doe.gov/portal/Aspfu1/download/Aspfu1_GeneCatalog_CDS_20120808.fasta.gz
